CustomerID;Age;Gender;Tenure;Usage Frequency;Support Calls;Payment Delay;Subscription Type;Contract Length;Total Spend;Last Interaction;Churn;Region;Operador
4384;64;Male;3;14;8;7;Standard;Annual;855;16;0;Lima;Claro
4385;45;Female;49;4;4;13;Basic;Quarterly;738;20;0;Lima;Claro
4386;38;Female;50;23;0;21;Standard;Monthly;788;8;1;Lima;Claro
4387;30;Female;56;13;1;18;Basic;Annual;996;1;0;Lima;Claro
4388;34;Male;48;2;7;16;Standard;Monthly;647;28;1;Lima;Claro
4389;27;Male;58;25;4;25;Premium;Quarterly;802;12;0;Lima;Claro
4390;20;Male;58;3;0;13;Basic;Monthly;787;16;0;Lima;Claro
4391;55;Male;49;29;9;20;Basic;Quarterly;716;16;1;Lima;Claro
4392;43;Male;12;7;6;11;Premium;Annual;784;18;0;Lima;Claro
4393;51;Female;45;22;2;15;Standard;Monthly;560;14;0;Lima;Claro
4394;27;Female;22;30;10;13;Standard;Monthly;995;29;0;Lima;Claro
4395;58;Male;56;19;3;24;Standard;Annual;600;17;0;Lima;Claro
4396;64;Male;23;14;0;18;Basic;Annual;387;13;0;Lima;Claro
4397;31;Female;60;29;7;22;Standard;Monthly;566;19;1;Lima;Claro
4398;60;Female;33;14;3;12;Basic;Quarterly;214;29;0;Lima;Claro
4399;46;Female;37;4;3;19;Premium;Annual;244;14;0;Lima;Claro
4400;55;Female;56;7;5;3;Standard;Monthly;813;9;0;Lima;Claro
4401;19;Female;12;21;5;22;Standard;Annual;144;17;1;Lima;Claro
4402;64;Male;2;9;5;21;Premium;Quarterly;172;10;0;Lima;Claro
4403;54;Male;31;1;3;1;Premium;Quarterly;408;24;0;Lima;Claro
4404;53;Male;28;1;4;6;Premium;Quarterly;555;28;1;Lima;Claro
4405;23;Male;35;2;2;5;Premium;Monthly;797;20;0;Lima;Claro
4406;54;Male;37;24;8;30;Standard;Monthly;876;1;1;Lima;Claro
4407;58;Male;59;12;10;6;Standard;Annual;698;1;0;Lima;Claro
4408;41;Male;27;19;10;0;Premium;Annual;281;30;0;Lima;Claro
4409;28;Female;44;15;0;12;Standard;Annual;831;19;0;Lima;Claro
4410;65;Male;35;22;2;1;Premium;Annual;838;23;0;Lima;Claro
4411;62;Female;14;7;2;3;Premium;Quarterly;961;24;0;Lima;Claro
4412;49;Male;6;29;3;17;Premium;Monthly;246;26;0;Lima;Claro
4413;47;Female;8;15;7;12;Basic;Monthly;891;1;0;Lima;Claro
4414;62;Female;43;23;10;2;Basic;Quarterly;704;24;0;Lima;Claro
4415;37;Female;59;4;5;14;Standard;Quarterly;751;16;0;Lima;Claro
4416;55;Female;30;2;9;14;Premium;Quarterly;990;20;1;Lima;Claro
4417;57;Female;30;7;8;24;Basic;Quarterly;869;22;1;Lima;Claro
4418;58;Female;52;24;8;27;Premium;Monthly;160;2;1;Lima;Claro
4419;27;Female;59;27;7;13;Standard;Quarterly;500;29;0;Lima;Claro
4420;21;Male;48;23;10;1;Premium;Monthly;288;5;0;Lima;Claro
4421;61;Male;56;16;4;1;Premium;Monthly;404;14;0;Lima;Claro
4422;38;Male;22;4;9;30;Basic;Quarterly;143;22;0;Lima;Claro
4423;48;Female;21;29;0;26;Basic;Annual;170;8;1;Lima;Claro
4424;27;Male;8;19;6;6;Standard;Quarterly;872;21;0;Lima;Claro
4425;54;Male;12;15;1;10;Standard;Annual;928;29;0;Lima;Claro
4426;22;Female;3;28;9;13;Standard;Quarterly;211;14;0;Lima;Claro
4427;20;Female;52;6;10;11;Basic;Quarterly;882;1;0;Lima;Claro
4428;43;Male;12;24;6;23;Basic;Monthly;757;22;0;Lima;Claro
4429;40;Female;15;16;6;27;Basic;Monthly;399;21;1;Lima;Claro
4430;63;Female;45;24;7;30;Standard;Monthly;526;2;1;Lima;Claro
4431;28;Male;17;21;9;19;Standard;Annual;501;9;0;Lima;Claro
4432;21;Male;35;11;6;6;Standard;Monthly;124;9;0;Lima;Claro
4433;55;Female;40;7;8;1;Standard;Monthly;276;15;0;Lima;Claro
4434;29;Female;19;17;0;2;Basic;Monthly;232;26;0;Lima;Claro
4435;34;Female;28;30;5;0;Standard;Annual;604;24;0;Lima;Claro
4436;25;Female;26;2;5;1;Premium;Quarterly;660;13;0;Lima;Claro
4437;29;Female;8;21;9;19;Standard;Annual;830;4;0;Lima;Claro
4438;38;Male;49;27;9;28;Basic;Annual;145;18;1;Lima;Claro
4439;59;Female;13;28;6;1;Premium;Annual;300;2;0;Lima;Claro
4440;23;Female;40;14;3;21;Premium;Monthly;335;23;1;Lima;Claro
4441;39;Female;44;15;3;29;Standard;Annual;767;5;0;Lima;Claro
4442;32;Male;51;23;9;13;Premium;Monthly;305;5;0;Lima;Claro
4443;29;Male;5;16;4;10;Basic;Annual;116;8;0;Lima;Claro
4444;37;Female;21;9;9;14;Premium;Monthly;736;23;0;Lima;Claro
4445;42;Female;27;2;7;23;Basic;Monthly;570;20;1;Lima;Claro
4446;30;Female;58;20;4;16;Premium;Annual;652;26;0;Lima;Claro
4447;26;Male;4;5;4;25;Basic;Monthly;487;23;0;Lima;Claro
4448;31;Male;11;5;5;9;Standard;Quarterly;922;28;0;Lima;Claro
4449;55;Male;12;8;10;9;Premium;Annual;259;23;0;Lima;Claro
4450;38;Male;58;18;9;12;Premium;Monthly;986;27;0;Lima;Claro
4451;58;Female;28;20;7;22;Basic;Monthly;116;3;1;Lima;Claro
4452;63;Male;33;13;8;22;Standard;Monthly;156;16;1;Lima;Claro
4453;54;Male;45;8;3;6;Premium;Annual;133;28;0;Lima;Claro
4454;61;Female;28;12;0;3;Basic;Annual;896;5;0;Lima;Claro
4455;43;Male;11;16;2;24;Basic;Monthly;159;3;0;Lima;Claro
4456;26;Female;59;7;0;9;Premium;Monthly;991;20;0;Lima;Claro
4457;19;Male;31;4;2;11;Premium;Annual;327;30;0;Lima;Claro
4458;50;Male;6;6;4;8;Premium;Monthly;341;11;0;Lima;Claro
4459;50;Male;45;20;5;8;Standard;Quarterly;388;14;0;Lima;Claro
4460;29;Female;5;19;4;30;Basic;Annual;131;10;1;Lima;Claro
4461;31;Female;53;4;5;23;Premium;Quarterly;924;26;1;Lima;Claro
4462;20;Female;51;30;8;6;Premium;Quarterly;819;19;0;Lima;Claro
4463;49;Male;16;6;8;25;Premium;Monthly;517;27;0;Lima;Claro
4464;38;Female;13;14;4;13;Basic;Annual;829;17;0;Lima;Claro
4465;24;Male;33;27;1;8;Premium;Annual;756;1;0;Lima;Claro
4466;20;Female;7;1;9;7;Basic;Quarterly;929;11;0;Lima;Claro
4467;48;Male;56;28;0;17;Standard;Annual;348;20;0;Lima;Claro
4468;56;Female;11;12;6;2;Standard;Monthly;665;3;0;Lima;Claro
4469;30;Female;8;1;6;18;Premium;Annual;534;11;1;Lima;Claro
4470;25;Female;23;6;5;7;Premium;Annual;321;24;0;Lima;Claro
4471;27;Male;10;19;4;10;Premium;Annual;862;29;0;Lima;Claro
4472;58;Female;18;2;8;5;Premium;Annual;312;25;1;Lima;Claro
4473;20;Male;57;4;8;1;Standard;Quarterly;929;1;0;Lima;Claro
4474;60;Female;44;19;5;3;Premium;Annual;542;6;0;Lima;Claro
4475;34;Female;16;16;0;16;Basic;Monthly;500;16;0;Lima;Claro
4476;52;Female;33;11;3;11;Basic;Annual;927;8;0;Lima;Claro
4477;39;Female;34;15;6;20;Basic;Quarterly;943;20;1;Lima;Claro
4478;58;Female;17;16;2;24;Standard;Quarterly;606;23;0;Lima;Claro
4479;60;Male;35;9;8;2;Standard;Monthly;587;8;0;Lima;Claro
4480;44;Female;25;1;4;26;Premium;Quarterly;880;7;0;Lima;Claro
4481;62;Female;2;24;5;26;Basic;Annual;833;28;0;Lima;Claro
4482;21;Male;10;30;6;26;Basic;Annual;364;12;0;Lima;Claro
4483;53;Female;42;19;7;24;Premium;Monthly;797;24;1;Lima;Claro
4484;20;Female;49;28;4;10;Basic;Quarterly;332;15;0;Lima;Claro
4485;54;Female;18;2;0;15;Standard;Quarterly;377;7;0;Lima;Claro
4486;29;Female;54;13;1;15;Standard;Monthly;437;3;0;Lima;Claro
4487;37;Male;11;30;6;27;Standard;Quarterly;535;14;0;Lima;Claro
4488;57;Male;11;14;7;7;Standard;Annual;380;17;0;Lima;Claro
4489;31;Male;2;11;6;29;Basic;Annual;537;30;0;Lima;Claro
4490;59;Male;47;11;4;14;Basic;Quarterly;662;17;0;Lima;Claro
4491;62;Male;7;11;1;3;Standard;Monthly;436;7;0;Lima;Claro
4492;61;Female;33;27;3;5;Premium;Monthly;863;25;0;Lima;Claro
4493;23;Male;49;24;9;1;Standard;Annual;999;1;0;Lima;Claro
4494;35;Male;50;14;5;21;Standard;Annual;508;24;1;Lima;Claro
4495;33;Female;7;11;4;8;Premium;Monthly;933;8;0;Lima;Claro
4496;51;Male;9;22;6;22;Premium;Quarterly;506;11;0;Lima;Claro
4497;26;Female;48;7;6;11;Basic;Quarterly;676;6;0;Lima;Claro
4498;23;Female;6;10;9;4;Standard;Quarterly;863;17;0;Lima;Claro
4499;36;Male;21;29;1;24;Premium;Annual;438;9;0;Lima;Claro
4500;40;Male;7;24;8;3;Premium;Monthly;480;28;0;Lima;Claro
4501;25;Male;12;8;9;27;Standard;Annual;289;26;0;Lima;Claro
4502;39;Female;14;25;4;1;Basic;Monthly;808;14;0;Lima;Claro
4503;23;Female;28;21;8;28;Premium;Annual;186;29;1;Lima;Claro
4504;37;Female;45;9;3;20;Standard;Monthly;133;9;0;Lima;Claro
4505;39;Male;60;15;0;29;Premium;Monthly;925;24;0;Lima;Claro
4506;52;Female;33;21;10;28;Premium;Quarterly;849;4;1;Lima;Claro
4507;32;Female;39;9;2;4;Premium;Quarterly;244;6;0;Lima;Claro
4508;32;Female;23;13;6;23;Premium;Quarterly;515;28;0;Lima;Claro
4509;36;Female;15;20;3;17;Standard;Monthly;978;25;0;Lima;Claro
4510;50;Female;43;29;0;25;Standard;Quarterly;594;9;0;Lima;Claro
4511;50;Female;37;21;4;27;Basic;Monthly;305;30;1;Lima;Claro
4512;53;Female;12;8;8;4;Basic;Quarterly;732;14;0;Lima;Claro
4513;42;Male;37;25;3;1;Premium;Annual;877;14;0;Lima;Claro
4514;53;Female;15;7;2;12;Standard;Monthly;890;29;0;Lima;Claro
4515;29;Female;18;29;1;17;Basic;Quarterly;352;6;0;Lima;Claro
4516;22;Female;17;29;7;10;Standard;Quarterly;405;26;0;Lima;Claro
4517;48;Female;31;23;4;19;Basic;Annual;872;12;0;Lima;Claro
4518;26;Female;1;11;0;26;Basic;Annual;781;5;0;Lima;Claro
4519;19;Male;20;29;5;15;Premium;Quarterly;834;13;0;Lima;Claro
4520;52;Female;26;23;7;28;Standard;Monthly;146;7;1;Lima;Claro
4521;52;Male;26;3;2;10;Basic;Monthly;543;14;0;Lima;Claro
4522;36;Male;10;30;3;15;Premium;Quarterly;962;4;0;Lima;Claro
4523;47;Male;5;20;10;10;Premium;Annual;302;15;0;Lima;Claro
4524;44;Female;11;26;0;16;Basic;Annual;785;22;0;Lima;Claro
4525;54;Male;23;20;8;10;Premium;Quarterly;447;23;0;Lima;Claro
4526;47;Female;44;20;10;18;Standard;Monthly;951;6;1;Lima;Claro
4527;53;Male;32;9;4;29;Basic;Quarterly;295;27;0;Lima;Claro
4528;29;Male;39;16;6;11;Standard;Annual;276;8;0;Lima;Claro
4529;59;Female;60;18;8;19;Standard;Quarterly;260;11;1;Lima;Claro
4530;61;Male;48;11;5;30;Basic;Monthly;881;1;1;Lima;Claro
4531;45;Male;50;13;4;4;Premium;Annual;868;15;0;Lima;Claro
4532;63;Male;15;2;1;23;Standard;Monthly;631;30;0;Lima;Claro
4533;65;Male;31;29;4;5;Premium;Annual;729;9;0;Lima;Claro
4534;60;Female;19;17;9;19;Basic;Annual;490;9;0;Lima;Claro
4535;18;Female;32;8;8;10;Basic;Annual;812;25;0;Lima;Claro
4536;29;Male;40;9;9;13;Standard;Monthly;454;10;0;Lima;Claro
4537;34;Female;1;18;6;6;Basic;Quarterly;941;29;0;Lima;Claro
4538;20;Male;10;15;5;17;Standard;Annual;404;28;0;Lima;Claro
4539;44;Male;24;16;5;14;Standard;Annual;736;20;0;Lima;Claro
4540;63;Male;10;26;0;6;Basic;Quarterly;512;21;0;Lima;Claro
4541;65;Male;56;27;6;11;Standard;Quarterly;237;30;0;Lima;Claro
4542;51;Female;27;11;9;14;Premium;Quarterly;273;17;0;Lima;Claro
4543;38;Female;46;6;7;3;Premium;Quarterly;139;2;0;Lima;Claro
4544;39;Male;40;22;5;16;Basic;Quarterly;536;29;1;Lima;Claro
4545;56;Female;24;18;1;20;Standard;Annual;831;5;0;Lima;Claro
4546;41;Female;12;2;8;29;Basic;Quarterly;958;3;0;Lima;Claro
4547;29;Male;5;21;1;29;Premium;Quarterly;479;21;0;Lima;Claro
4548;43;Male;36;13;8;11;Standard;Quarterly;809;23;0;Lima;Claro
4549;45;Female;31;11;10;4;Basic;Quarterly;737;9;0;Lima;Claro
4550;49;Female;28;3;9;5;Standard;Quarterly;565;2;0;Lima;Claro
4551;23;Male;36;14;9;3;Basic;Annual;900;11;0;Lima;Claro
4552;20;Male;17;29;10;19;Basic;Monthly;991;8;0;Lima;Claro
4553;20;Male;5;26;7;4;Basic;Quarterly;966;17;0;Lima;Claro
4554;56;Female;21;11;4;0;Basic;Quarterly;318;14;0;Lima;Claro
4555;21;Female;38;10;1;12;Standard;Annual;847;25;0;Lima;Claro
4556;59;Female;8;29;6;29;Premium;Annual;270;23;1;Lima;Claro
4557;24;Female;39;2;3;18;Premium;Monthly;637;20;0;Lima;Claro
4558;63;Female;23;10;10;10;Standard;Quarterly;772;15;0;Lima;Claro
4559;37;Female;53;10;2;24;Premium;Monthly;198;5;1;Lima;Claro
4560;19;Male;51;7;5;5;Premium;Annual;887;16;0;Lima;Claro
4561;41;Male;17;13;9;26;Premium;Quarterly;317;19;0;Lima;Claro
4562;61;Female;33;9;3;30;Basic;Monthly;974;3;1;Lima;Claro
4563;48;Female;14;15;9;7;Basic;Annual;135;11;0;Lima;Claro
4564;38;Male;57;5;9;30;Standard;Quarterly;450;20;1;Lima;Claro
4565;40;Male;16;2;7;3;Basic;Quarterly;825;14;0;Lima;Claro
4566;58;Female;33;7;1;10;Premium;Quarterly;843;15;0;Lima;Claro
4567;59;Female;3;30;5;22;Standard;Quarterly;127;25;1;Lima;Claro
4568;59;Male;13;27;4;20;Basic;Monthly;824;26;0;Lima;Claro
4569;62;Female;21;13;2;13;Basic;Monthly;492;5;0;Lima;Claro
4570;33;Male;46;2;0;15;Basic;Quarterly;145;25;0;Lima;Claro
4571;47;Female;34;9;1;3;Standard;Quarterly;541;7;0;Lima;Claro
4572;28;Female;12;15;2;19;Basic;Quarterly;549;18;0;Lima;Claro
4573;63;Male;34;8;0;3;Standard;Annual;518;14;0;Lima;Claro
4574;34;Female;38;12;3;10;Standard;Annual;920;12;0;Lima;Claro
4575;55;Male;22;12;10;30;Premium;Monthly;710;14;0;Lima;Claro
4576;54;Male;59;30;5;4;Standard;Annual;815;28;0;Lima;Claro
4577;20;Female;39;22;1;17;Standard;Annual;233;15;0;Lima;Claro
4578;21;Male;30;24;10;26;Standard;Annual;918;4;1;Lima;Claro
4579;28;Female;5;25;8;29;Standard;Quarterly;761;13;0;Lima;Claro
4580;25;Female;41;8;10;7;Basic;Annual;745;20;0;Lima;Claro
4581;18;Female;36;23;5;19;Standard;Annual;223;24;1;Lima;Claro
4582;29;Female;9;15;10;14;Standard;Quarterly;414;10;0;Lima;Claro
4583;54;Male;52;21;7;13;Premium;Quarterly;838;20;0;Lima;Claro
4584;56;Female;41;7;7;7;Premium;Quarterly;445;12;0;Lima;Claro
4585;64;Female;6;25;9;20;Basic;Annual;865;26;0;Lima;Claro
4586;64;Male;57;15;4;20;Basic;Monthly;869;2;0;Lima;Claro
4587;31;Female;48;24;6;21;Premium;Quarterly;354;15;1;Lima;Claro
4588;45;Female;12;29;8;27;Standard;Annual;809;25;0;Lima;Claro
4589;62;Male;9;18;7;2;Basic;Annual;890;5;0;Lima;Claro
4590;43;Male;28;1;2;26;Basic;Annual;652;27;0;Lima;Claro
4591;25;Male;11;26;8;4;Premium;Monthly;331;16;0;Lima;Claro
4592;25;Female;24;23;7;23;Standard;Annual;552;5;1;Lima;Claro
4593;31;Female;7;26;0;24;Basic;Monthly;464;13;1;Lima;Claro
4594;30;Female;20;26;4;8;Premium;Annual;219;20;0;Lima;Claro
4595;28;Male;36;3;4;28;Basic;Monthly;744;7;0;Lima;Claro
4596;42;Male;12;13;2;14;Premium;Quarterly;207;19;0;Lima;Claro
4597;42;Male;53;2;8;10;Basic;Quarterly;844;19;0;Lima;Claro
4598;51;Female;47;28;7;9;Standard;Annual;587;14;0;Lima;Claro
4599;34;Female;14;6;9;27;Standard;Monthly;668;14;1;Lima;Claro
4600;56;Male;3;8;10;6;Premium;Annual;972;19;0;Lima;Claro
4601;56;Female;32;14;9;10;Basic;Monthly;330;1;0;Lima;Claro
4602;61;Female;33;13;1;2;Premium;Annual;282;6;0;Lima;Claro
4603;45;Female;4;9;0;29;Basic;Annual;469;11;1;Lima;Claro
4604;64;Male;60;30;1;5;Premium;Monthly;753;26;0;Lima;Claro
4605;56;Female;40;9;3;15;Premium;Monthly;675;25;0;Lima;Claro
4606;65;Male;15;22;0;0;Standard;Quarterly;561;11;0;Lima;Claro
4607;20;Female;20;4;5;2;Premium;Quarterly;413;7;0;Lima;Claro
4608;48;Male;50;30;9;15;Premium;Annual;554;12;0;Lima;Claro
4609;32;Female;34;4;0;23;Standard;Annual;998;26;0;Lima;Claro
4610;25;Female;47;29;10;20;Basic;Quarterly;286;26;1;Lima;Claro
4611;31;Female;48;15;0;27;Standard;Monthly;144;8;1;Lima;Claro
4612;65;Male;46;3;4;5;Basic;Quarterly;183;24;1;Lima;Claro
4613;40;Female;27;25;10;5;Premium;Annual;446;1;0;Lima;Claro
4614;49;Female;42;11;3;29;Standard;Annual;448;13;1;Lima;Claro
4615;23;Female;41;14;8;9;Premium;Monthly;176;23;0;Lima;Claro
4616;52;Female;24;1;3;26;Standard;Annual;797;9;0;Lima;Claro
4617;27;Male;33;28;4;0;Basic;Quarterly;604;18;0;Lima;Claro
4618;53;Male;41;3;7;10;Basic;Annual;387;16;1;Lima;Claro
4619;32;Female;51;15;9;2;Premium;Annual;180;17;0;Lima;Claro
4620;40;Female;58;19;7;19;Basic;Monthly;453;8;1;Lima;Claro
4621;51;Female;13;18;7;16;Standard;Quarterly;396;6;0;Lima;Claro
4622;47;Female;55;13;8;25;Premium;Quarterly;591;10;1;Lima;Claro
4623;37;Female;50;10;1;19;Premium;Monthly;681;27;0;Lima;Claro
4624;18;Female;37;20;4;7;Basic;Monthly;550;28;0;Lima;Claro
4625;28;Female;9;17;8;22;Standard;Annual;324;4;1;Lima;Claro
4626;18;Male;54;20;4;15;Premium;Monthly;123;12;0;Lima;Claro
4627;31;Female;33;11;8;7;Premium;Annual;934;19;0;Lima;Claro
4628;22;Male;5;13;0;24;Standard;Monthly;529;29;0;Lima;Claro
4629;47;Female;46;19;3;18;Standard;Quarterly;557;29;0;Lima;Claro
4630;19;Female;48;11;3;0;Standard;Annual;419;11;0;Lima;Claro
4631;18;Male;28;15;8;15;Premium;Monthly;632;15;0;Lima;Claro
4632;47;Male;18;19;8;13;Standard;Monthly;257;29;0;Lima;Claro
4633;57;Male;32;19;9;2;Basic;Annual;997;8;0;Lima;Claro
4634;30;Female;50;3;2;22;Premium;Annual;989;24;0;Lima;Claro
4635;63;Male;13;1;7;29;Premium;Annual;148;18;1;Lima;Claro
4636;44;Male;15;30;3;9;Premium;Quarterly;457;7;0;Lima;Claro
4637;42;Male;10;1;2;8;Standard;Annual;838;24;1;Lima;Claro
4638;50;Female;56;17;4;17;Premium;Annual;934;3;0;Lima;Claro
4639;26;Female;26;1;10;0;Premium;Quarterly;131;1;0;Lima;Claro
4640;65;Female;46;16;1;28;Premium;Annual;267;10;1;Lima;Claro
4641;27;Female;54;11;2;17;Premium;Annual;257;22;0;Lima;Claro
4642;53;Male;20;25;3;11;Premium;Annual;361;17;0;Lima;Claro
4643;41;Male;59;23;5;21;Premium;Quarterly;453;4;1;Lima;Claro
4644;43;Male;50;7;8;0;Standard;Annual;407;23;0;Lima;Claro
4645;37;Male;48;10;0;6;Basic;Annual;260;21;0;Lima;Claro
4646;35;Female;19;16;0;25;Basic;Quarterly;735;12;0;Lima;Claro
4647;55;Female;43;15;7;24;Standard;Annual;637;22;1;Lima;Claro
4648;36;Male;55;4;9;27;Premium;Annual;425;21;1;Lima;Claro
4649;56;Male;12;2;5;27;Premium;Annual;648;12;1;Lima;Claro
4650;24;Male;31;10;10;18;Basic;Annual;202;21;1;Lima;Claro
4651;45;Male;2;8;5;10;Premium;Annual;639;6;0;Lima;Claro
4652;46;Male;23;2;6;8;Premium;Quarterly;262;11;0;Lima;Claro
4653;48;Female;27;19;4;7;Standard;Quarterly;209;30;0;Lima;Claro
4654;55;Female;7;30;9;26;Basic;Monthly;850;6;1;Lima;Claro
4655;44;Male;59;22;4;2;Standard;Annual;810;29;0;Lima;Claro
4656;60;Female;6;4;7;26;Premium;Quarterly;269;4;1;Lima;Claro
4657;44;Male;11;16;3;30;Standard;Annual;114;2;0;Lima;Claro
4658;62;Female;7;15;8;1;Basic;Quarterly;674;15;0;Lima;Claro
4659;52;Female;27;20;8;4;Premium;Quarterly;789;4;0;Lima;Claro
4660;40;Female;42;8;4;8;Premium;Quarterly;466;30;0;Lima;Claro
4661;51;Female;35;23;0;2;Basic;Quarterly;531;15;0;Lima;Claro
4662;26;Male;52;17;4;10;Premium;Annual;613;23;0;Lima;Claro
4663;54;Female;3;13;0;21;Standard;Annual;925;2;0;Lima;Claro
4664;47;Female;15;20;3;30;Basic;Monthly;808;5;1;Lima;Claro
4665;43;Female;59;1;3;28;Premium;Annual;249;20;1;Lima;Claro
4666;45;Male;17;20;1;22;Standard;Monthly;220;30;0;Lima;Claro
4667;54;Female;12;25;10;30;Basic;Monthly;637;28;1;Lima;Claro
4668;38;Male;20;5;2;19;Standard;Monthly;654;30;0;Lima;Claro
4669;48;Female;39;1;10;11;Standard;Quarterly;308;9;0;Lima;Claro
4670;20;Male;15;10;9;6;Premium;Monthly;600;20;0;Lima;Claro
4671;39;Male;14;3;4;7;Standard;Quarterly;295;11;0;Lima;Claro
4672;36;Male;14;26;8;10;Basic;Annual;319;19;0;Lima;Claro
4673;60;Female;44;26;8;19;Standard;Annual;680;17;1;Lima;Claro
4674;39;Male;45;8;2;13;Basic;Monthly;326;13;0;Lima;Claro
4675;43;Female;49;14;4;20;Standard;Monthly;424;6;0;Lima;Claro
4676;65;Female;9;5;2;12;Premium;Annual;151;11;0;Lima;Claro
4677;52;Female;38;1;5;24;Standard;Monthly;499;11;1;Lima;Claro
4678;34;Male;26;17;0;17;Standard;Annual;241;23;0;Lima;Claro
4679;55;Male;39;15;10;2;Standard;Annual;167;7;0;Lima;Claro
4680;18;Female;38;25;7;19;Premium;Quarterly;895;24;1;Lima;Claro
4681;37;Male;37;9;7;17;Basic;Monthly;952;16;1;Lima;Claro
4682;35;Female;23;5;6;7;Basic;Annual;645;30;0;Lima;Claro
4683;23;Female;42;7;2;29;Basic;Quarterly;188;10;1;Lima;Claro
4684;58;Male;60;24;2;3;Premium;Annual;415;17;0;Lima;Claro
4685;49;Male;53;21;4;15;Standard;Annual;944;6;0;Lima;Claro
4686;46;Female;56;29;5;25;Basic;Quarterly;164;3;1;Lima;Claro
4687;29;Male;47;12;4;8;Standard;Monthly;431;11;0;Lima;Claro
4688;31;Male;13;22;1;21;Premium;Annual;521;20;0;Lima;Claro
4689;27;Male;3;19;1;3;Premium;Annual;249;3;0;Lima;Claro
4690;64;Female;19;5;10;12;Standard;Quarterly;156;8;1;Lima;Claro
4691;33;Female;58;17;8;8;Basic;Annual;288;22;0;Lima;Claro
4692;60;Male;41;11;2;8;Basic;Monthly;909;18;0;Lima;Claro
4693;53;Female;2;24;7;22;Basic;Quarterly;571;9;0;Lima;Claro
4694;25;Female;7;3;9;12;Premium;Quarterly;829;14;0;Lima;Claro
4695;47;Female;28;18;7;22;Standard;Annual;217;9;1;Lima;Claro
4696;40;Female;26;17;6;19;Standard;Monthly;766;5;1;Lima;Claro
4697;42;Male;42;7;6;17;Basic;Annual;414;15;1;Lima;Claro
4698;65;Male;44;2;6;6;Standard;Quarterly;183;29;1;Lima;Claro
4699;23;Female;17;3;8;24;Standard;Quarterly;616;23;0;Lima;Claro
4700;59;Female;14;9;10;30;Basic;Quarterly;154;11;1;Lima;Claro
4701;65;Male;13;25;1;22;Premium;Monthly;720;13;0;Lima;Claro
4702;33;Male;5;24;5;18;Basic;Annual;163;16;0;Lima;Claro
4703;36;Female;11;23;0;5;Premium;Annual;510;3;0;Lima;Claro
4704;26;Male;57;1;6;24;Standard;Quarterly;509;15;1;Lima;Claro
4705;48;Male;26;4;8;8;Basic;Monthly;786;22;0;Lima;Claro
4706;18;Male;50;5;6;29;Basic;Quarterly;478;6;1;Lima;Claro
4707;56;Male;44;17;9;4;Standard;Quarterly;824;24;0;Lima;Claro
4708;44;Female;50;14;8;28;Premium;Annual;742;27;1;Lima;Claro
4709;61;Male;21;26;10;28;Premium;Quarterly;975;20;0;Lima;Claro
4710;62;Male;3;16;7;26;Standard;Monthly;275;19;0;Lima;Claro
4711;44;Male;52;6;1;13;Premium;Quarterly;184;8;0;Lima;Claro
4712;51;Female;33;15;3;7;Standard;Monthly;637;11;0;Lima;Claro
4713;41;Male;57;27;6;5;Standard;Quarterly;234;22;0;Lima;Claro
4714;23;Female;41;16;9;29;Premium;Monthly;551;29;1;Lima;Claro
4715;30;Male;33;10;5;28;Standard;Quarterly;624;1;1;Lima;Claro
4716;51;Male;52;27;9;22;Basic;Quarterly;739;16;1;Lima;Claro
4717;26;Male;40;14;8;2;Standard;Annual;923;12;0;Lima;Claro
4718;29;Male;29;24;6;27;Standard;Monthly;138;17;1;Lima;Claro
4719;46;Male;15;16;6;27;Basic;Annual;963;24;0;Lima;Claro
4720;34;Female;21;29;7;22;Premium;Monthly;920;2;1;Lima;Claro
4721;44;Female;43;18;5;0;Basic;Annual;480;4;0;Lima;Claro
4722;40;Male;12;1;1;19;Standard;Monthly;278;16;0;Lima;Claro
4723;49;Male;26;15;3;19;Premium;Annual;985;2;0;Lima;Claro
4724;50;Male;52;27;3;2;Basic;Monthly;609;10;0;Lima;Claro
4725;52;Male;48;4;6;22;Premium;Quarterly;948;11;1;Lima;Claro
4726;32;Male;47;3;1;6;Basic;Monthly;339;7;0;Lima;Claro
4727;56;Female;35;14;3;0;Standard;Monthly;174;27;0;Lima;Claro
4728;44;Male;27;28;1;17;Basic;Monthly;197;3;0;Lima;Claro
4729;58;Female;21;18;7;1;Premium;Monthly;116;29;0;Lima;Claro
4730;62;Female;12;26;1;24;Basic;Quarterly;838;16;0;Lima;Claro
4731;63;Female;27;21;10;17;Premium;Quarterly;287;9;1;Lima;Claro
4732;35;Male;42;15;3;24;Standard;Monthly;169;24;0;Lima;Claro
4733;31;Female;58;2;5;26;Basic;Annual;372;18;1;Lima;Claro
4734;21;Female;31;18;5;8;Standard;Monthly;417;16;0;Lima;Claro
4735;38;Female;50;1;3;3;Basic;Quarterly;907;18;0;Lima;Claro
4736;21;Female;25;10;1;6;Premium;Monthly;748;3;0;Lima;Claro
4737;31;Male;49;8;5;20;Basic;Quarterly;358;19;1;Lima;Claro
4738;61;Male;1;28;7;22;Standard;Annual;617;7;0;Lima;Claro
4739;35;Female;49;22;3;30;Basic;Annual;806;12;0;Lima;Claro
4740;40;Female;7;26;10;0;Basic;Quarterly;441;13;0;Lima;Claro
